Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
2,"RL Bocchino Jr, VS Adve, D Dig, SV Adve","StephenHeumann, Rakesh Komuravelli, Jeffrey Overbey, Patrick Simmons, Hyojin Sung, andMohsen Vakilian. A type and effect system for deterministic …",,"Proceed¬ ing of the 24th ACM SIGPLAN …","","","https://scholar.google.com/scholar?cites=3722335835418424967&as_sdt=2005&sciodt=0,5&hl=en",109,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.00,1,4,,""
2,"SV Adve, VS Adve, D Mark","Hill, and Mary K. Vernon",,"Comparison of hardware and software cache …","","","https://scholar.google.com/scholar?cites=11146424917557872592&as_sdt=2005&sciodt=0,5&hl=en",110,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.00,1,3,,""
2,"RM Lefever, VS Adve…","Diverse partial memory replication",2010,"2010 IEEE/IFIP …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5545012/","https://scholar.google.com/scholar?cites=9839186608899075680&as_sdt=2005&sciodt=0,5&hl=en",111,"2020-05-04 20:16:33","","","","",,,,,2,0.20,1,3,10,"An important approach for software dependability is the use of diversity to detect and/or tolerate errors. We develop and evaluate an approach for automated program diversity called Diverse Partial Memory Replication (DPMR), aimed at detecting memory safety …"
2,"RL Bocchino Jr, VS Adve, D Dig, S Heumann…","A type and effect system for deterministic parallelism in object-oriented languages",2009,"","ideals.illinois.edu","http://www.ideals.illinois.edu/handle/2142/10835","https://scholar.google.com/scholar?cites=18006928630889972295&as_sdt=2005&sciodt=0,5&hl=en",112,"2020-05-04 20:16:33","","","","",,,,,2,0.18,0,5,11,"We describe a type and effect system for ensuring deterministic semantics in a concurrent object-oriented language. Our system provides several new capabilities over previous work, including support for linear arrays (important in parallel update traversals), flexible effect …"
2,"RL Bocchino Jr, VS Adve","Deterministic Parallel Java.",2011,"","","","https://scholar.google.com/scholar?cites=18400940109289295352&as_sdt=2005&sciodt=0,5&hl=en",113,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.22,1,2,9,""
2,"VS Adve, J Mellor-Crummey, M Anderson, K Kennedy…","Integrating Compilation andPerformance AnalysisforData-ParallelPrograms",1994,"… , AH Hayes, DA Reed, and J …","","","https://scholar.google.com/scholar?cites=16737169070477186398&as_sdt=2005&sciodt=0,5&hl=en",115,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.08,0,5,26,""
2,"RL Bocchino, VS Adve","Core DPJ with Object-Oriented Framework Support",2010,"","Technical report, Univ. of Illinois at …","","https://scholar.google.com/scholar?cites=6069349840206154821&as_sdt=2005&sciodt=0,5&hl=en",116,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.20,1,2,10,""
2,"J Browne, V Adve, R Bagrodia, E Houstis, O Lubeck","Pat Teller, Richard Oliver, and Mary Vernon. 1998. POEMS-performance end-to-end modeling system",,"Proceedings of Supercomputing …","","","https://scholar.google.com/scholar?cites=5368227224700627194&as_sdt=2005&sciodt=0,5&hl=en",117,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.00,0,5,,""
2,"V Adve, J Browne, B Ensink, J Rice…","An approach to optimizing adaptive parabolic PDE solvers for the Grid",2003,"Proceedings …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1213385/","https://scholar.google.com/scholar?cites=1249035137855930423&as_sdt=2005&sciodt=0,5&hl=en",118,"2020-05-04 20:16:33","","","","",,,,,2,0.12,0,5,17,"The method of lines is a widely used algorithm for solving parabolic partial differential equations that could benefit greatly from implementation on Grid computing environments. This paper outlines the issues involved in executing method-of-lines codes on a Grid and in …"
2,"N Dautenhahn, J Pandey, I Palmer, D McKee…","Under the µSCOPE: Analyzing Least-Privilege Separation in Monolithic Operating Systems",2018,"preparation for USENIX …","","","https://scholar.google.com/scholar?cites=17774908805901138158&as_sdt=2005&sciodt=0,5&hl=en",119,"2020-05-04 20:16:33","CITATION","","","",,,,,2,1.00,0,5,2,""
2,"V Adve, MJ Garzarán, P Petersen","Languages and compilers for parallel computing: 19th international workshop",2006,"New Orleans, USA","","","https://scholar.google.com/scholar?cites=17965422809278768082&as_sdt=2005&sciodt=0,5&hl=en",120,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.14,1,3,14,""
2,"V Adve, J Mellor-Crummey","Chapter 16. advanced code generation for High Performance Fortran",1808,"Lecture Notes in Computer Science","","","https://scholar.google.com/scholar?cites=8506118551228213740&as_sdt=2005&sciodt=0,5&hl=en",121,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.01,1,2,212,""
2,"C Lattner, V Adve","M 2004 LLVM A Compilation, Framework for Lifelong Program Analysis & Transformation",,"Proc. of CGO'04","","","https://scholar.google.com/scholar?cites=16407724474723186743&as_sdt=2005&sciodt=0,5&hl=en",122,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.00,1,2,,""
2,"V Adve, J Mellor-Crummey","Advanced Code Generation for High Performance Fortran, chapter 18",1997,"Lecture Notes in Computer Science Series. Springer …","","","https://scholar.google.com/scholar?cites=13232447181778515191&as_sdt=2005&sciodt=0,5&hl=en",123,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.09,1,2,23,""
2,"P Srivastava, M Kotsifakou, V Adve","HPVM: A portable virtual instruction set for heterogeneous parallel systems",2016,"arXiv preprint arXiv:1611.00860","arxiv.org","https://arxiv.org/abs/1611.00860","https://scholar.google.com/scholar?cites=9619497672062155269&as_sdt=2005&sciodt=0,5&hl=en",124,"2020-05-04 20:16:33","","","","",,,,,2,0.50,1,3,4,"We describe a programming abstraction for heterogeneous parallel hardware, designed to capture a wide range of popular parallel hardware, including GPUs, vector instruction sets and multicore CPUs. Our abstraction, which we call HPVM, is a hierarchical dataflow graph …"
2,"V Adve, M Brukman, A Evlogimenos…","Software implications of virtual instruction set computers",2004,"… Parallel and Distributed …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1303226/","https://scholar.google.com/scholar?cites=15957393302353191043&as_sdt=2005&sciodt=0,5&hl=en",125,"2020-05-04 20:16:33","","","","",,,,,2,0.13,1,4,16,"Summary form only given. Virtual instruction set computer (VISC) architectures define two separate instruction sets (one to serve as the representation of stored programs, and another to control the hardware), and use a hardware-specific translation layer to optimize …"
2,"R Wei, L Schwartz, V Adve","A Modern Compiler Framework for Neural Network DSLs",2017,"Workshop on ML Systems at the Conference on Neural …","","","https://scholar.google.com/scholar?cites=8310461863453000316&as_sdt=2005&sciodt=0,5&hl=en",126,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.67,1,3,3,""
2,"J Criswell, C Lattner, M Brukman, V Adve, G Shi","Getting Started with the LLVM System",2008,"","","","https://scholar.google.com/scholar?cites=5486152839982653056&as_sdt=2005&sciodt=0,5&hl=en",127,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.17,0,5,12,""
2,"S Sahoo, J Criswell, C Geigle, V Adve","Using likely invariants for automated software bug diagnosis,”",2013,"Proceedings of Eighteenth International …","","","https://scholar.google.com/scholar?cites=10658618990120840680&as_sdt=2005&sciodt=0,5&hl=en",128,"2020-05-04 20:16:33","CITATION","","","",,,,,2,0.29,1,4,7,""
1,"J Torrellas, SV Adve, VS Adve, D Dig, MN Do…","Making Parallel Programming Easy: Research Contributions from Illinois",2013,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/101902","https://scholar.google.com/scholar?cites=3301512337889393231&as_sdt=2005&sciodt=0,5&hl=en",129,"2020-05-04 20:16:33","","","","",,,,,1,0.14,0,6,7,"This book summarizes the contributions of the Illinois Parallelism Center, through the Universal Parallel Computing Research Center (UPCRC) funded by Intel and Microsoft during 2008-2010, and the Illinois-Intel Parallelism Center (I2PC) funded by Intel during …"
1,"ST Heumann, A Tzannes…","Scalable task scheduling and synchronization using hierarchical effects",2015,"… Conference on Parallel …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7429300/","https://scholar.google.com/scholar?cites=13470049599579929308&as_sdt=2005&sciodt=0,5&hl=en",130,"2020-05-04 20:16:33","","","","",,,,,1,0.20,0,3,5,"Several concurrent programming models that give strong safety guarantees employ effect specifications that indicate what effects on shared state a piece of code may perform. These specifications can be much more expressive than traditional synchronization mechanisms …"
1,"A Tzannes, M Han, VS Adve, M Vakilian, L Eloussi…","Technical report: Region and effect inference for safe parallelism",2015,"ASE","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/79048","https://scholar.google.com/scholar?cites=11874538475903071724&as_sdt=2005&sciodt=0,5&hl=en",131,"2020-05-04 20:16:33","","","","",,,,,1,0.20,0,6,5,"In this paper, we present the first full regions-and-effects inference algorithm for explicitly parallel fork-join programs. We infer annotations inspired by Deterministic Parallel Java (DPJ) for a type-safe subset of C++. We chose the DPJ annotations because they give …"
1,"V Adve, S Adve, R Komuravelli, MD Sinclair…","Virtual Instruction Set Computing for Heterogeneous Systems",2012,"Proceedings of the …","usenix.org","https://www.usenix.org/system/files/conference/hotpar12/hotpar12-final51_1.pdf","https://scholar.google.com/scholar?cites=9349573281654663143&as_sdt=2005&sciodt=0,5&hl=en",132,"2020-05-04 20:16:33","PDF","","","",,,,,1,0.13,0,5,8,"Developing software applications for emerging and future heterogeneous systems with diverse combinations of hardware is significantly harder than for homogeneous multicore systems. In this paper, we identify three root causes that underlie the programming …"
1,"R Bocchino, S Heumann, N Honarmand, S Adve…","Core DPJ with Safe Nondeterministic Parallelism",,"Technical report, U. Illinois. http://dpj …","","","https://scholar.google.com/scholar?cites=6113300204778953919&as_sdt=2005&sciodt=0,5&hl=en",133,"2020-05-04 20:16:33","CITATION","","","",,,,,1,0.00,0,5,,""
1,"S Heumann, V Adve","Disciplined concurrent programming using tasks with effects",2012,"Presented as part of the 4th {USENIX} Workshop …","usenix.org","https://www.usenix.org/conference/hotpar12/workshop-program/presentation/heumann","https://scholar.google.com/scholar?cites=13955207429918913285&as_sdt=2005&sciodt=0,5&hl=en",134,"2020-05-04 20:16:33","","","","",,,,,1,0.13,1,2,8,"Concurrent programming has become ubiquitous, but today's widely-used concurrent programming models provide few safety guarantees, making it easy to write code with subtle errors. Models that do give strong guarantees often can only express a relatively limited …"
1,"R Wei, L Schwartz, V Adve","A modern compiler infrastructure for deep learning systems with adjoint code generation in a domain-specific IR",2017,"","openreview.net","https://openreview.net/forum?id=SJo1PLzCW","https://scholar.google.com/scholar?cites=13355908672716790200&as_sdt=2005&sciodt=0,5&hl=en",135,"2020-05-04 20:16:33","","","","",,,,,1,0.33,0,3,3,"Deep learning software demands reliability and performance. However, many of the existing deep learning frameworks are software libraries that act as an unsafe DSL in Python and a computation graph interpreter, some with inefficient algorithmic differentiation by operator …"
1,"J Criswell, V Adve","Chaos for a Fast, Secure, and Predictable Future",2010,"Fun and Interesting Thoughts at the 31st ACM …","csl.stanford.edu","http://csl.stanford.edu/~christos/pldi2010.fit/criswell.randomization.pdf","https://scholar.google.com/scholar?cites=1992413492814590901&as_sdt=2005&sciodt=0,5&hl=en",136,"2020-05-04 20:16:33","PDF","","","",,,,,1,0.10,1,2,10,"Violating a program's semantics for fun and profit is a time honored hacker tradition. Compilers defend against such fiends by inserting run-time checks to enforce semantic safety properties. Safe language compilers insert type checks for down-casts, information …"
1,"W Dietz, V Adve","Software multiplexing: share your libraries and statically link them too",2018,"Proceedings of the ACM on Programming Languages","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3276524","https://scholar.google.com/scholar?cites=1003731872658732561&as_sdt=2005&sciodt=0,5&hl=en",137,"2020-05-04 20:16:33","","","","",,,,,1,0.50,1,2,2,"We describe a compiler strategy we call “Software Multiplexing” that achieves many benefits of both statically linked and dynamically linked libraries, and adds some additional advantages. Specifically, it achieves the code size benefits of dynamically linked libraries …"
1,"M Kang, P Srivastava, V Adve, NS Kim…","An Energy-Efficient Programmable Mixed-Signal Accelerator for Machine Learning Algorithms",2019,"IEEE Micro","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8768342/","https://scholar.google.com/scholar?cites=14034539610480409602&as_sdt=2005&sciodt=0,5&hl=en",175,"2020-05-04 20:16:33","","","","",,,,,1,1.00,0,5,1,"We propose PROMISE, the first end-to-end design of a PROgrammable MIxed-Signal accElerator from Instruction Set Architecture to high-level language compiler for acceleration of diverse machine learning algorithms by exploiting the advantage of the superior energy …"
0,"H Sharif, P Srivastava, M Huzaifa…","ApproxHPVM: a portable compiler IR for accuracy-aware optimizations",2019,"… of the ACM on …","misailo.web.engr.illinois.edu","http://misailo.web.engr.illinois.edu/papers/ApproxHPVM-OOPSLA19.pdf","",138,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,4,1,"We propose ApproxHPVM, a compiler IR and system designed to enable accuracy-aware performance and energy tuning on heterogeneous systems with multiple compute units and approximation methods. ApproxH-PVM automatically translates end-to-end application-level …"
0,"RL Bocchino Jr, S Heumann, N Honarmand…","A Language for Deterministic-by-Default Parallel Programming⋆",,"rsim.cs.illinois.edu","","http://rsim.cs.illinois.edu/denovo/Pubs/10-cpc-dpj.pdf","",139,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,4,,"When using today's common shared-memory parallel programming models, subtle errors can lead to unintended nondeterministic behavior and bugs that appear only under certain thread interleavings. In contrast, we believe that a programming model should guarantee …"
0,"MD Sinclair, R Komuravelli, J Alsop, M Huzaifa…","Stash: Have Your Scratchpad and Cache it Too",,"rsim.cs.uiuc.edu","","http://rsim.cs.uiuc.edu/Talks/15-sinclair-stash.pdf","",140,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,5,,"Page 1. Stash: Have Your Scratchpad and Cache it Too Matthew D. Sinclair with: Rakesh Komuravelli, Johnathan Alsop, Muhammad Huzaifa, Maria Kotsifakou, Prakalp Srivastava, Sarita V. Adve, and Vikram S. Adve University of Illinois @ Urbana-Champaign hetero@cs.illinois.edu …"
0,"VS Adve, L Sha","1. Related Work",,"","","","",141,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,2,,""
0,"S Dasgupta, S Dinesh, D Venkatesh, VS Adve…","A Scalable Validator for Binary Lifters",2020,"","sushant94.me","https://sushant94.me/publications/20pldi.pdf","",142,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,5,1,"Validating the correctness of binary lifters is pivotal to gain trust in binary analysis, especially when used in scenarios where correctness is important. Existing approaches focus on validating the correctness of lifting instructions or basic blocks in isolation and do not scale …"
0,"VS Adve","Computer Science Department University of Wisconsin-Madison Madison, WI 53706",,"","","","",143,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,1,,""
0,"BA Stoica, SK Sahoo, JR Larus…","Wok: statistical program slicing in production",2019,"2019 IEEE/ACM 41st …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8802736/","",144,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,4,1,"Dynamic program slicing can significantly reduce the amount of code developers need to inspect by focusing only on program statements relevant to their investigation. However, it is still not ready for production-level use either in terms of runtime or storage efficiency. We …"
0,"RM Lefever, VS Adve…","A Mirrored Data Structures Approach to Diverse Partial Memory Replication",2012,"2012 Ninth European …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6214761/","",145,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,3,8,"Software memory errors are a growing threat to software dependability. In previous work, we proposed an approach for detecting memory errors, called Diverse Partial Memory Replication (DPMR), that utilized automated program diversity and memory replication. The …"
0,"R Sakellariou, A Dube, R Bagrodia, VS Adve…","POEMS: End-to-End Performance Design of Large Parallel Adaptive Computational Systems",2000,"IEEE Computer …","computer.org","https://www.computer.org/csdl/journal/ts/2000/11/e1027/13rRUxOdD9V","",146,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,5,20,"The POEMS project is creating an environment for end-to-end performance modeling of complex parallel and distributed systems, spanning the domains of application software, runtime and operating system software, and hardware architecture. Toward this end, the …"
0,"D Park, T Kasampalis, VS Adve, G Rosu","Cut-Bisimulation and Program Equivalence",,"daejunpark.github.io","","https://daejunpark.github.io/cut-bisimulation.pdf","",147,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,4,,"We propose an algorithmic semantics-based approach for proving equivalence of programs written in possibly different languages. We introduce a new notion of bisimulation, named cut-bisimulation, that allows the two programs to semantically synchronize at relevant “cut” …"
0,"C Lattner, S Shekhar, A Shukla, VS Adve","Addressing Fundamental Bottlenecks in Link-Time and Dynamic Optimization",2002,"Proceedings of the 16th …","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/645610.662022","",148,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,4,18,"The popularity of object-oriented programming languages, component libraries, and dynamically linked libraries all significantly limit the effectiveness of static analysis and optimization. These trends have led to significant recent interest in link-time interprocedural …"
0,"VS Adve, B Bersha, D Gregg","VEE'08-Proceedings of the 4th International Conference on Virtual Execution Environments: Foreword",2008,"VEE'08-Proceedings of the 4th …","experts.illinois.edu","https://experts.illinois.edu/en/publications/vee08-proceedings-of-the-4th-international-conference-on-virtual-","",149,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,3,12,"Adve, VS, Bersha, B., & Gregg, D. (2008). VEE'08 - Proceedings of the 4th International Conference on Virtual Execution Environments: Foreword. VEE'08 - Proceedings of the 4th International Conference on Virtual Execution Environments … VEE'08 - Proceedings of the 4th International Conference …"
0,"VS Adve, L Sha","Building Robust CPS Systems",,"Citeseer","","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.87.9619&rep=rep1&type=pdf","",150,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,2,,"1.0 Background In the future Cyber Physical Systems (CPS), more and more devices will be connected and controlled in real time. Unfortunately, complex real time systems cannot be exhaustively tested. Nor can it be formally verified completely because verification of …"
0,"VS Adve, C Koelbel, JM Mellor-Crummey","CRPC-TR94405 May 1994",1994,"","softlib.rice.edu","http://softlib.rice.edu/pub/CRPC-TRs/reports/CRPC-TR94405.pdf","",151,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,3,26,"Effectiv est ra te g ie s for pe rforman ce analys is and t un ing w ill b ee ss en tial for the su cce ss of da ta paralle l languag es su ch as H igh-P e rforman ce For t ran (HPF) and For t ran D. S in ce c omp ile rs for these languag es ins ert all c ommun ic a tion, they hav ec ons …"
0,"JC Hoe, VS Adve","International Conference on Architectural Support for Programming Languages and Operating Systems-ASPLOS: Foreword",2010,"International Conference on Architectural …","experts.illinois.edu","https://experts.illinois.edu/en/publications/international-conference-on-architectural-support-for-programming","",152,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,2,10,"Hoe, JC, & Adve, VS (2010). International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS: Foreword. International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS … International Conference …"
0,"D Abramson, VS Adve, G Agha, G Agrawal, V Allis…","This page provides an index into the SC'95 Proceedings technical papers by",,"ieeexplore.ieee.org","","https://ieeexplore.ieee.org/abstract/document/1383220/","",153,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,6,,"Page 1. PROCEEDINGS Author Listing for the SC'95 Proceedings This page provides an index into the SC'95 Proceedings technical papers by author. Abramson, David, Relative Debugging and its Application to the Development of Large Numerical Models Adve, Vikram S., An Integrated …"
0,"VS Adve","The Inﬂuence of Random Delays on Parallel Execution Times 'V",1993,"","","","",154,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,1,27,""
0,"VS Adve, R Bagrodia, E Deelman, R Sakellariou","Author–Title Index for Volume 62",2002,"J. Parallel Distrib. Comput","","","",155,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,4,18,""
0,"CA Lattner, VS Adve","Automatic Pool Allocation: Compile-Time Control of Data Structure Layout in the Heap",2004,"","ideals.illinois.edu","http://www.ideals.illinois.edu/handle/2142/10890","",156,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,2,16,"Despite the potential importance of data structure layouts and traversal patterns, compiler transformations on pointer-intensive programs are performed primarily using pointer analysis, and not by controlling and using information about the layout of high-level data …"
0,"JC Hoe, VS Adve","ACM SIGPLAN Notices: Foreword",2010,"ACM SIGPLAN Notices","experts.illinois.edu","https://experts.illinois.edu/en/publications/acm-sigplan-notices-foreword","",157,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,2,10,"Skip to main content …"
0,"VS Adve, SJ Allan, VH Allan, M Angelaccio…","Salute to 1998 Reviewers",,"","","","",158,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,5,,""
0,"VS Adve, MK Vemon","UNIVERSITY OF",1993,"","cs.wisc.edu","https://scholar.google.comftp://ftp.cs.wisc.edu/pub/techreports/1993/TR1138.pdf","",159,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,2,27,"Stochastic models are widely used for the performance evaluation of parallel programs and systems. The stochastic assumptions in such models are intended to represent non-deterministic processing requirements as well as random delays due to inter-process …"
0,"P Srivastava, M Kotsifakou, MD Sinclair…","POSTER-hVISC: A portable abstraction for heterogeneous parallel systems",2016,"2016 International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7756785/","",160,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,4,4,"Programming heterogeneous parallel systems can be extremely complex because a single system may include multiple different parallelism models, instruction sets, and memory hierarchies, and different systems use different combinations of these features. We propose …"
0,"K Kennedy, J Mellor-Crummey, G Jin, V Adve…","Compiling Scientific Programs for Scalable Parallel Systems",2001,"","apps.dtic.mil","https://apps.dtic.mil/docs/citations/ADA389314","",161,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,5,19,"This report details research into compiler technology to support machine-independent data parallel programming for scientific application. The investigation focused on focused on design and development of dHPF, an advanced prototype compiler for High Performance …"
0,"A Ejjeh, V Adve, RA Rutenbar","Studying the Potential of Automatic Optimizations in the Intel FPGA SDK for OpenCL",2020,"The 2020 ACM/SIGDA International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3373087.3375355","",162,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,3,1,"ABSTRACT High Level Synthesis (HLS) tools, like the Intel FPGA SDK for OpenCL, improve hardware design productivity and enable efficient design space exploration, by providing simple program directives (pragmas) and/or API calls that allow hardware programmers to …"
0,"R Wei, V Adve, L Schwartz","A modern compiler framework for neural network DSLs with adjoint generation in a domain-specific IR",,"openreview.net","","https://openreview.net/references/pdf?id=SJo1PLzCW","",163,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,3,,"Many current approaches to deep learning make use of high-level toolkits such as TensorFlow, Torch, or Caffe. Toolkits such as Caffe have a layer-based programming framework with hard-coded gradients specified for each layer type, making research using …"
0,"D Hutchison, V Adve, MJ Garzarán, T Kanade…","Languages and Compilers for Parallel Computing: 20th International Workshop, LCPC 2007, Urbana, IL, USA, October 11-13, 2007, Revised Selected …",2008,"","Springer-Verlag Berlin Heidelberg","","",164,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,5,12,""
0,"J Criswell, B Pankaj, V Adve","Portable Semi-Automatic Privilege Minimization for System Software",,"","","","",165,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,3,,""
0,"V Adve","Software for parallel architectures",2003,"Principles and Practice of Parallel Programming …","","","",166,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,1,17,""
0,"S Dhekhar, C Lattner, A Shukla, V Adve","Addressing Fundamental Bottlenecks in Link-Time and Dynamic Optimization",2002,"Parallel and Distributed …","computer.org","https://www.computer.org/csdl/proceedings-article/ipdps/2002/15730174/12OmNC3XhtY","",167,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,4,18,"The popularity of object-oriented programming languages, component libraries, and dynamically linked libraries all significantly limit the effectiveness of static analysis and optimization. These trends have led to significant recent interest in link-time interprocedural …"
0,"M Hiltunen, F Junqueira, Z Kalbarczyk, N Kandasamy…","Dependable Computing and Communications Symposium (DCCS)",,"ieeexplore.ieee.org","","https://ieeexplore.ieee.org/abstract/document/5270366/","",168,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,5,,"Flavio Junqueira (Yahoo, Spain) Zbigniew Kalbarczyk (UIUC, USA) Nagarajan Kandasamy (Drexel U., USA) Vana Kelogeraki (UC Riverside, USA) Sy-Yen Kuo (National Taiwan University, Taiwan) Fabio Martinelli (CNR, Pisa, Italy) Shivakant Mishra (U. Colorado, USA) Simin …"
0,"V Adve, J Mellor-Crummey, A Sethi","CRPC-TR97702",,"softlib.rice.edu","","http://softlib.rice.edu/pub/CRPC-TRs/reports/CRPC-TR97702.pdf","",169,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,3,,"Communication ana lysis an d co deg eneration for d ata para lle ll an g ua g es are natura lly formu late d as operations on inte g er sets. P rincipa l ana lysis an d co deg eneration tas ks re q uire manipu lation of sets of d ata, sets of processors, an d sets of iterations. W ed …"
0,"R Bagrodia, R Sakellariou, V Adve","ISI/USC deelman@ isi. edu",2001,"… : Proceedings:[PADS 2001]: 15-18 May …","IEEE","","",170,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,3,19,""
0,"V Adve, MJ Garzaran, P Petersen","Languages and Compilers for Parallel Computing-20th International Workshop, LCPC 2007. Urbana, IL, USA, October 2007. Revised Selected Papers",2008,"Lecture Notes in Computer Science","","","",171,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,3,12,""
0,"V Adve","Keynote II",,"ieeexplore.ieee.org","","https://ieeexplore.ieee.org/abstract/document/4907645/","",172,"2020-05-04 20:16:33","","","","",,,,,0,0.00,0,1,,"Over the past decade, production compilers for general-purpose processors have adopted a number of major technologies emerging from compiler research, including SSA-based optimization, pointer analysis, profile-guided optimization, link-time cross-module …"
0,"V Adve, R Sakellariou","дда и гв Ъ дж з ви и гвз гж Хйаи ЙШ ж б Ш ж гжб в Хг а в г Ф ж ЙЫ а Ш ж аа а Ы ви Ќ г з",,"Citeseer","","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.19.9989&rep=rep1&type=pdf","",173,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,2,,"Rizos Sakellariou Department of Computer Science University of Manchester Manchester M13 9PL, UK ж огз зКб вК Кй зиж и Effective performance prediction for large parallel applications on very large-scale systems requires a comprehensive modeling approach that …"
0,"V Adve","POEMS Report for Tasks 4.1 and 4. 2 Compiler Synthesis of Task Graphs for Data-Parallel Applications",,"cs.utexas.edu","","http://www.cs.utexas.edu/~poems/Documents/Tasks4-1-2.ps","",174,"2020-05-04 20:16:33","PS","","","",,,,,0,0.00,0,1,,"The goal of task 4 is to develop a compiler-synthesized application representation that can be used as a common workload representation for the diverse modeling techniques in POEMS [2]. The POEMS researchers at Rice University1 have designed such an application …"
0,"W Dietz, V Adve","Prevalence of Integer Wraparound in C/C+",,"chili.cs.illinois.edu","","http://chili.cs.illinois.edu/pubs/report.pdf","",176,"2020-05-04 20:16:33","PDF","","","",,,,,0,0.00,0,2,,"Integer wraparound is a well-known source of security vulnerabilities in C and C++ programs. However integer wraparound are not always security concerns, and what remains an open question is the frequency these benign wraparounds occur in C and C++ programs …"
0,"BEV Adve","Coordinating Adaptations in Distributed Systems",,"The... International Conference on Distributed …","IEEE","","",177,"2020-05-04 20:16:33","CITATION","","","",,,,,0,0.00,0,1,,""
