Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
6,"R Tabish, R Mancuso, S Wasly…","A reliable and predictable scratchpad-centric os for multi-core embedded systems",2017,"2017 IEEE Real …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7939055/","https://scholar.google.com/scholar?cites=15254595905512892870&as_sdt=2005&sciodt=0,5&hl=en",103,"2020-05-04 20:32:12","","","","",,,,,6,2.00,2,4,3,"The reliable use of multi-core platforms for designing safety-critical systems still represents an open challenge. Recently, the FAA [1] has formally expressed its concern towards the use of multi-core systems in avionics. The sharing of hardware resources introduces non …"
6,"S Sinha, C Belcher, A Torke, J Howard…","Development of a protocol for successful palliative care consultation in population of patients receiving mechanical circulatory support",2017,"Journal of pain and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0885392417302841","https://scholar.google.com/scholar?cites=1459836176387291027&as_sdt=2005&sciodt=0,5&hl=en",104,"2020-05-04 20:32:12","","","","",,,,,6,2.00,1,5,3,"Abstract Background In 2014, Joint Commission recommended palliative care (PC) engagement in ventricular assist device (VAD) implantation as destination therapy. Limited information is available on established PC protocols in the mechanical circulatory support …"
6,"X Liu, H Ding, K Lee, L Sha, M Caccamo","Feedback fault tolerance of real-time embedded systems: issues and possible solutions",2006,"ACM SIGBED Review","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1143489.1143495","https://scholar.google.com/scholar?cites=782278818556701428&as_sdt=2005&sciodt=0,5&hl=en",105,"2020-05-04 20:32:12","","","","",,,,,6,0.43,1,5,14,"Fault tolerance is an important aspect in real-time computing. In real-time systems, tasks could be faulty due to various causes. Faulty tasks may compromise the safety and performance of the whole system and even cause disastrous consequences. In this paper …"
6,"Y Hellman, AS Malik, KA Lane, C Shen…","Pulse oximeter derived blood pressure measurement in patients with a continuous flow left ventricular assist device",2017,"Artificial …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/aor.12790?casa_token=HfEBsJSyRBsAAAAA:wy_y6PlDoW-U1v2hQzDZ5FIfbXLegwjaik9NqY7E2YdpIUQCtuwJOSSLvmbTRtETFxLNSItfxWI4sOIY","https://scholar.google.com/scholar?cites=12595136127429944018&as_sdt=2005&sciodt=0,5&hl=en",106,"2020-05-04 20:32:12","","","","",,,,,6,2.00,1,5,3,"Currently, blood pressure (BP) measurement is obtained noninvasively in patients with continuous flow left ventricular assist device (LVAD) by placing a Doppler probe over the brachial or radial artery with inflation and deflation of a manual BP cuff. We hypothesized …"
6,"R Bradford, S Fliginger, R Collins…","Exploring the design space of IMA system architectures",2010,"29th Digital Avionics …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5655464/","https://scholar.google.com/scholar?cites=15124867528772544367&as_sdt=2005&sciodt=0,5&hl=en",109,"2020-05-04 20:32:12","","","","",,,,,6,0.60,2,4,10,"In systems such as integrated modular avionics (IMA), there is a substantial benefit from maintaining significant portions of a product family's architecture unchanged from one system to the next. When there are tight constraints on resources such as bandwidth and …"
6,"A Bansal, R Tabish, G Gracioli…","Evaluating the memory subsystem of a configurable heterogeneous mpsoc",2018,"… for Embedded Real …","ospert18.ittc.ku.edu","https://ospert18.ittc.ku.edu/proceedings-ospert2018.pdf#page=56","https://scholar.google.com/scholar?cites=15134278478958257705&as_sdt=2005&sciodt=0,5&hl=en",115,"2020-05-04 20:32:12","PDF","","","",,,,,6,3.00,2,4,2,"This paper presents the evaluation of the memory subsystem of the Xilinx Ultrascale+ MPSoC. The characteristics of various memories in the system are evaluated using carefully instrumented micro-benchmarks. The impact of micro-architectural features like caches …"
6,"G Gracioli, R Tabish, R Mancuso…","Designing mixed criticality applications on modern heterogeneous mpsoc platforms",2019,"… Conference on Real …","drops.dagstuhl.de","https://drops.dagstuhl.de/opus/volltexte/2019/10764/","https://scholar.google.com/scholar?cites=14467991521006947558&as_sdt=2005&sciodt=0,5&hl=en",125,"2020-05-04 20:32:12","","","","",,,,,6,6.00,2,4,1,"Abstract Multiprocessor Systems-on-Chip (MPSoC) integrating hard processing cores with programmable logic (PL) are becoming increasingly common. While these platforms have been originally designed for high performance computing applications, their rich feature set …"
5,"R Mancuso, P Srivastava, D Chen…","A hardware architecture to deploy complex multiprocessor scheduling algorithms",2014,"2014 IEEE 20th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6910541/","https://scholar.google.com/scholar?cites=16475399543050497991&as_sdt=2005&sciodt=0,5&hl=en",107,"2020-05-04 20:32:12","","","","",,,,,5,0.83,1,4,6,"An increasing demand for high-performance systems has been observed in the domain of both general purpose and real-time systems, pushing the industry towards a pervasive transition to multi-core platforms. Unfortunately, well-known and efficient scheduling results …"
5,"R Pellizzoni, E Betti, S Bak, G Yao, J Criswell…","Predictable execution model: concept and implementation",2010,"","ideals.illinois.edu","http://www.ideals.illinois.edu/handle/2142/16605","https://scholar.google.com/scholar?cites=12355098455830163397&as_sdt=2005&sciodt=0,5&hl=en",108,"2020-05-04 20:32:12","","","","",,,,,5,0.50,1,6,10,"Building safety-critical real-time systems out of inexpensive, non-real-time, COTS components is challenging. Although COTS components generally offer high performance, they can occasionally incur significant timing delays. To prevent this, we propose controlling …"
4,"R Mancuso, R Dudko, E Betti, M Cesati, M Caccamo…","Real-time cache management framework for multi-core architectures. In 2013 IEEE 19th Real-Time and Embedded Technology and Applications …",2013,"IEEE, Apr","","","https://scholar.google.com/scholar?cites=2869088855033939984&as_sdt=2005&sciodt=0,5&hl=en",110,"2020-05-04 20:32:12","CITATION","","","",,,,,4,0.57,1,6,7,""
4,"X Liu, H Ding, K Lee, L Sha, M Caccamo","Feedback based real-time fault tolerance–issues and possible solutions",2006,"ACM SIGBED Review, Special …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.78.4635&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=988968103272099022&as_sdt=2005&sciodt=0,5&hl=en",111,"2020-05-04 20:32:12","PDF","","","",,,,,4,0.29,1,5,14,"Fault tolerance is an important aspect in realtime computing. In real-time systems, tasks could be faulty due to various causes. Faulty tasks may compromise the safety and performance of the whole system and even cause disastrous consequences. In this paper …"
4,"R Pellizzoni, A Schranzhofer, JJ Chen, M Caccamo…","Worst case delay analysis for memory interference in multicore systems. In 2010 Design, Automation & Test in Europe Conference & Exhibition (DATE …",2010,"","IEEE","","https://scholar.google.com/scholar?cites=13491936833917575423&as_sdt=2005&sciodt=0,5&hl=en",112,"2020-05-04 20:32:12","CITATION","","","",,,,,4,0.40,1,5,10,""
4,"H Ding, L Arber, L Sha…","The dependency management framework: A case study of the ion cubesat",2006,"18th Euromicro Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1647725/","https://scholar.google.com/scholar?cites=18389457182244746261&as_sdt=2005&sciodt=0,5&hl=en",113,"2020-05-04 20:32:12","","","","",,,,,4,0.29,1,4,14,"Due to the complexity and requirements of modern realtime systems, multiple teams must often work concurrently and independently to develop the various components of the system. Since a team typically only knows the dependency relations between the …"
4,"A Melani, R Mancuso, D Cullina…","Speed optimization for tasks with two resources",2016,"… , Automation & Test …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7459468/","https://scholar.google.com/scholar?cites=14211432544082344999&as_sdt=2005&sciodt=0,5&hl=en",114,"2020-05-04 20:32:12","","","","",,,,,4,1.00,1,4,4,"Multiple resource co-scheduling algorithms and pipelined execution models are becoming increasingly popular, as they better capture the heterogeneous nature of modern architectures. The problem of scheduling tasks composed of multiple stages tied to different …"
4,"R Pellizzoni, BD Bui, M Caccamo…","Coscheduling of real-time tasks and PCI bus transactions",2008,"… report, University of …","ece.uwaterloo.ca","https://ece.uwaterloo.ca/~rpellizz/techreps/coscheduling.pdf","https://scholar.google.com/scholar?cites=1602732367999386527&as_sdt=2005&sciodt=0,5&hl=en",116,"2020-05-04 20:32:12","PDF","","","",,,,,4,0.33,1,4,12,"Integrating COTS components in critical real-time systems is challenging. In particular, we show that the interference between cache activity and I/O traffic generated by COTS peripherals can unpredictably slow down a real-time task by up to 44%. To solve this issue …"
4,"M Cesati, R Mancuso, E Betti…","A memory access detection methodology for accurate workload characterization",2015,"2015 IEEE 21st …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7299854/","https://scholar.google.com/scholar?cites=2232758730614811772&as_sdt=2005&sciodt=0,5&hl=en",117,"2020-05-04 20:32:12","","","","",,,,,4,0.80,1,4,5,"Tools for memory access detection are widely used, playing an important role especially in real-time systems. For example, on multi-core platforms, the problem of co-scheduling CPU and memory resources with hard real-time constraints requires a deep understanding of the …"
4,"A Hadi, Y Hellman, AS Malik, M Caccamo…","Reducing heart failure readmission rates with an emergency department early readmission alert",2014,"The American journal …","amjmed.com","https://www.amjmed.com/article/S0002-9343(14)00663-9/abstract","https://scholar.google.com/scholar?cites=16833004684583925173&as_sdt=2005&sciodt=0,5&hl=en",126,"2020-05-04 20:32:12","CITATION","","","",,,,,4,0.67,1,5,6,"The electronic medical record system was programmed to tag all patients discharged from a heart failure hospitalization. This link allowed the electronic medical record system to immediately identify the patient as a readmission during registration in the emergency …"
4,"OD Dantsker, M Theile, M Caccamo…","Design, Development, and Initial Testing of a Computationally-Intensive, Long-Endurance Solar-Powered Unmanned Aircraft",2018,"2018 Applied …","arc.aiaa.org","https://arc.aiaa.org/doi/pdf/10.2514/6.2018-4217","https://scholar.google.com/scholar?cites=17354301425019092350&as_sdt=2005&sciodt=0,5&hl=en",131,"2020-05-04 20:32:12","","","","",,,,,4,2.00,1,4,2,"In recent years, we have seen an uptrend in the popularity of UAVs driven by the desire to apply these aircraft to areas such as precision farming, infrastructure and environment monitoring, surveillance, surveying and mapping, search and rescue missions, weather …"
3,"F Abdi, R Mancuso, R Tabish…","Restart-based fault-tolerance: System design and schedulability analysis",2017,"2017 IEEE 23rd …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8046320/","https://scholar.google.com/scholar?cites=16413170676507455860&as_sdt=2005&sciodt=0,5&hl=en",118,"2020-05-04 20:32:12","","","","",,,,,3,1.00,1,4,3,"Embedded systems in safety-critical environments are continuously required to deliver more performance and functionality, while expected to provide verified safety guarantees. Nonetheless, platform-wide software verification (required for safety) is often expensive …"
3,"R Pellizzoni, M Caccamo","The M-CASH resource reclaiming algorithm for identical multiprocessor platforms",2006,"","ideals.illinois.edu","http://www.ideals.illinois.edu/handle/2142/11172","https://scholar.google.com/scholar?cites=13591598757664042065&as_sdt=2005&sciodt=0,5&hl=en",119,"2020-05-04 20:32:12","","","","",,,,,3,0.21,2,2,14,"Resource reclaiming schemes are applied in reservation-based real-time uniprocessor systems to support efficient reclaiming and sharing of computational resources left unused by early completing tasks, improving the response times of aperiodic and soft tasks in the …"
3,"Q Wang, X Liu, W Chen, W He, M Caccamo","Technical report on building robust wireless lan for industrial control with dsss-cdma cellphone network paradigm",2005,"","","","https://scholar.google.com/scholar?cites=5444259957114387715&as_sdt=2005&sciodt=0,5&hl=en",120,"2020-05-04 20:32:12","CITATION","","","",,,,,3,0.20,1,5,15,""
3,"M Caccamo, G Buttazzo","Lui Sha",2000,"Elastic …","Euromicro RTS 12th Euromicro …","","https://scholar.google.com/scholar?cites=5199299538690797879&as_sdt=2005&sciodt=0,5&hl=en",121,"2020-05-04 20:32:12","CITATION","","","",,,,,3,0.15,2,2,20,""
3,"R Tabish, R Mancuso, S Wasly, A Alhammad…","A real-time scratchpad-centric os for multi-core embedded systems. In 2016 IEEE Real-Time and Embedded Technology and Applications Symposium …",2016,"","IEEE","","https://scholar.google.com/scholar?cites=8594517443077997148&as_sdt=2005&sciodt=0,5&hl=en",122,"2020-05-04 20:32:12","CITATION","","","",,,,,3,0.75,1,5,4,""
3,"R Mancuso, R Pellizzoni, M Caccamo, L Sha, H Yun","Response-Time Analysis for Single Core Equivalence Framework",2014,"","ideals.illinois.edu","http://www.ideals.illinois.edu/handle/2142/55570","https://scholar.google.com/scholar?cites=13224239197552122007&as_sdt=2005&sciodt=0,5&hl=en",124,"2020-05-04 20:32:12","","","","",,,,,3,0.50,1,5,6,"Multi-core platforms represent the answer of the industry to the increasing demand for computational capabilities. From a real-time perspective, however, the inherent sharing of resources, such as memory subsystem and I/O channels, creates inter-core timing …"
3,"R Pellizzoni, P Meredith, M Caccamo…","Bus-MOP: a runtime monitoring framework for PCI peripherals",2008,"… report, University of …","academia.edu","http://www.academia.edu/download/30713513/busmop.pdf","https://scholar.google.com/scholar?cites=9917168497218804488&as_sdt=2005&sciodt=0,5&hl=en",127,"2020-05-04 20:32:12","PDF","","","",,,,,3,0.25,1,4,12,"COTS peripherals are heavily used in the embedded market, but their unpredictability is a threat for high-criticality real-time systems: it is hard or impossible to formally verify COTS components. Instead, we propose to monitor the runtime behavior of COTS peripherals …"
3,"M Theile, OD Dantsker, R Nai…","uavEE: A modular, power-aware emulation environment for rapid prototyping and testing of uavs",2018,"2018 IEEE 24th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8607252/","https://scholar.google.com/scholar?cites=920529158873647396&as_sdt=2005&sciodt=0,5&hl=en",128,"2020-05-04 20:32:12","","","","",,,,,3,1.50,1,4,2,"State of the art design and testing of avionics for unmanned aircraft is an iterative process that involves many test flights, interleaved with multiple revisions of the flight management software and hardware. To significantly reduce flight test time and software development …"
3,"M Caccamo, TP Baker, A Burns, GC Buttazzo","Lui Sha. Real-time scheduling for embedded systems",,"Handbook of Networked and Embedded …","","","https://scholar.google.com/scholar?cites=5561985954386469427&as_sdt=2005&sciodt=0,5&hl=en",129,"2020-05-04 20:32:12","CITATION","","","",,,,,3,0.00,1,4,,""
3,"A Melani, R Mancuso, M Caccamo…","A scheduling framework for handling integrated modular avionic systems on multicore platforms",2017,"2017 IEEE 23rd …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8046314/","https://scholar.google.com/scholar?cites=13963396238646310874&as_sdt=2005&sciodt=0,5&hl=en",130,"2020-05-04 20:32:12","","","","",,,,,3,1.00,1,4,3,"Although multicore chips are quickly replacing uniprocessor ones, safety-critical embedded systems are still developed using single processor architecture. The reasons mainly concern predictability and certification issues. This paper proposes a scheduling framework for …"
3,"R Pellizzoni, P Meredith, M Caccamo, G Rosu","Hardware runtime monitoring for dependable cots-based real-time embedded systems. In 2008 Real-Time Systems Symposium",2008,"","IEEE","","https://scholar.google.com/scholar?cites=10604079348008106970&as_sdt=2005&sciodt=0,5&hl=en",132,"2020-05-04 20:32:12","CITATION","","","",,,,,3,0.25,1,4,12,""
3,"OD Dantsker, M Theile…","A High-Fidelity, Low-Order Propulsion Power Model for Fixed-Wing Electric Unmanned Aircraft",2018,"2018 AIAA/IEEE Electric …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8552746/","https://scholar.google.com/scholar?cites=15312977355683487249&as_sdt=2005&sciodt=0,5&hl=en",133,"2020-05-04 20:32:12","","","","",,,,,3,1.50,1,3,2,"In recent years, we have seen an uptrend in the popularity of UAVs driven by the desire to apply these aircraft to areas such as precision farming, infrastructure and environment monitoring, surveillance, surveying and mapping, search and rescue missions, weather …"
3,"F Abdi, CY Chen, M Hasan, S Liu, S Mohan…","Restart-Based Security Mechanisms for Safety-Critical Embedded Systems",2017,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1705.01520","https://scholar.google.com/scholar?cites=1256623410109490099&as_sdt=2005&sciodt=0,5&hl=en",140,"2020-05-04 20:32:12","","","","",,,,,3,1.00,1,6,3,"Many physical plants that are controlled by embedded systems have safety requirements that need to be respected at all times-any deviations from expected behavior can result in damage to the system (often to the physical plant), the environment or even endanger …"
2,"M Cesati, R Mancuso, E Betti, M Caccamo","MadT: A memory access detection tool for symbolic memory profiling",2015,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/78093","https://scholar.google.com/scholar?cites=6618370673614989636&as_sdt=2005&sciodt=0,5&hl=en",134,"2020-05-04 20:32:12","","","","",,,,,2,0.40,1,4,5,"Tools for memory access detection are widely used, playing an important role especially in real-time systems. For example, on multi-core platforms, the problem of co-scheduling CPU and memory resources with hard real-time constraints requires a deep understanding of the …"
2,"MA Caccamo, T Lahm","New Oral Drugs for Pulmonary Arterial Hypertension: Macitentan, Riociguat, and Treprostinil",2014,"Advances in Pulmonary Hypertension","advancesinph.org","https://www.advancesinph.org/doi/abs/10.21693/1933-088X-13.2.68","https://scholar.google.com/scholar?cites=17220176561978141411&as_sdt=2005&sciodt=0,5&hl=en",135,"2020-05-04 20:32:12","","","","",,,,,2,0.33,1,2,6,"In 2013, the US Food and Drug Administration (FDA) approved 3 new oral drugs for the treatment of pulmonary arterial hypertension (PAH; World Health Organization [WHO] Group 1 pulmonary hypertension [PH]). These include the endothelin receptor antagonist …"
2,"R Tabish, R Mancuso, S Wasly, R Pellizzoni…","A real-time scratchpad-centric OS with predictable inter/intra-core communication for multi-core embedded systems",2019,"Real-Time …","Springer","https://link.springer.com/article/10.1007/s11241-019-09340-0","https://scholar.google.com/scholar?cites=11742819494065113688&as_sdt=2005&sciodt=0,5&hl=en",136,"2020-05-04 20:32:12","","","","",,,,,2,2.00,0,5,1,"Multi-core processors have replaced single-core systems in almost every segment of the industry. Unfortunately, their increased complexity often causes a loss of temporal predictability which represents a key requirement for hard real-time systems. Major sources …"
2,"BD Bui, M Caccamo, R Pellizzoni","A slot-based real-time scheduling algorithm for concurrent transactions in noc",2011,"2011 IEEE 17th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6029844/","https://scholar.google.com/scholar?cites=17518791792965536722&as_sdt=2005&sciodt=0,5&hl=en",137,"2020-05-04 20:32:12","","","","",,,,,2,0.22,1,3,9,"We address the problem of scheduling real-time transactions in Network-on-Chip (NoC). In particular, we propose a novel slot-based scheduling algorithm for acyclic transaction sets in NoC. The algorithm induces a competitive sufficient schedulability utilization bound. Since …"
2,"CG Lee, PS Kang, CS Shih, M Caccamo…","Schedulability envelope for real time radar dwell scheduling and its application to multi ship multi radar system",2004,"Proceedings of Radar …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.143.5426&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=7752062108093167241&as_sdt=2005&sciodt=0,5&hl=en",138,"2020-05-04 20:32:12","PDF","","","",,,,,2,0.13,0,5,16,"This paper presents novel techniques for scheduling radar dwells in phased array radar systems. In order to handle complex physical characteristics such as dwell interleaving, transmitting duty cycle constraint, and energy constraint, we propose a notion of …"
2,"BD Bui, R Pellizzoni, DK Chivukula…","Real-time communication for multicore systems with multi-domain ring buses",2010,"2010 IEEE 16th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5591279/","https://scholar.google.com/scholar?cites=14283585344245319369&as_sdt=2005&sciodt=0,5&hl=en",139,"2020-05-04 20:32:12","","","","",,,,,2,0.20,1,4,10,"We address the problem of scheduling real-time data transactions on a multicore processor bus. In particular, to in-crease system predictability and tighten WCET estimation, we propose to employ a software-controllable Multi-Domain Ring Bus (MDRB) architecture. The …"
2,"P Gai, G Buttazzo, L Palopoli, M Caccamo…","S. Ha. RK User Manual",2003,"Scuola Superiore di …","shark.sssup.it","http://shark.sssup.it/distrib/docs/ver1.5.1/vol6.pdf","https://scholar.google.com/scholar?cites=1446347724717304182&as_sdt=2005&sciodt=0,5&hl=en",141,"2020-05-04 20:32:12","PDF","","","",,,,,2,0.12,0,5,17,"This document is the raw translation from Italian to English of Massimiliano Giorgi's Thesis. It has not been checked by anyone (neither me;-)), except for an ispell pass. This is the only documentation currently available for the S. Ha. RK File system. The document gives an …"
2,"A Melani, R Mancuso, D Cullina, M Caccamo…","Optimizing resource speed for two-stage real-time tasks",2017,"Real-Time …","Springer","https://link.springer.com/article/10.1007/s11241-016-9259-y","https://scholar.google.com/scholar?cites=4660793749895558084&as_sdt=2005&sciodt=0,5&hl=en",142,"2020-05-04 20:32:12","","","","",,,,,2,0.67,0,5,3,"Multiple resource co-scheduling algorithms and pipelined execution models are becoming increasingly popular, as they better capture the heterogeneous nature of modern architectures. The problem of scheduling tasks composed of multiple stages tied to different …"
2,"R Pellizzoni, A Schranzhofer, JJ Chen, M Caccamo…","Memory interference delay estimation for multicore systems",2009,"","ece.uwaterloo.ca","https://ece.uwaterloo.ca/~rpellizz/techreps/multicore_techrep.pdf","https://scholar.google.com/scholar?cites=3332795432602826463&as_sdt=2005&sciodt=0,5&hl=en",143,"2020-05-04 20:32:12","PDF","","","",,,,,2,0.18,0,5,11,"Employing COTS components in real-time embedded systems leads to timing challenges. When multiple CPU cores and DMA peripherals run simultaneously, contention for access to main memory can greatly increase a task's WCET. In this paper, we introduce an analysis …"
2,"BD Bui, R Pellizzoni, DK Chivukula…","Real-time scheduling on multi-domain ring buses",2010,"RTCSA'10: Proceedings of …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.154.7814&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=9072360109603238164&as_sdt=2005&sciodt=0,5&hl=en",144,"2020-05-04 20:32:12","PDF","","","",,,,,2,0.20,1,4,10,"This paper addresses the problem of scheduling real-time data transactions on the bus of multicore processors. The problem is challenging because the bus allows multiple degrees of transaction concurrency. The number of concurrency degrees depends on how the …"
2,"R Pellizzoni, M Caccamo","Adaptive real-time management of relocatable tasks for FPGA-based embedded systems",2005,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.74.1680&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=6809747883335669194&as_sdt=2005&sciodt=0,5&hl=en",145,"2020-05-04 20:32:12","PDF","","","",,,,,2,0.13,1,2,15,"Operating systems for reconfigurable devices enable the development of embedded systems where software tasks, running on a CPU, can coexist with hardware tasks running on a reconfigurable hardware device (FPGA). Furthermore, in such systems relocatable …"
2,"L Sha, M Caccamo, R Mancuso, JE Kim, MK Yoon…","740 lizzoni, Heechul Yun, Russel Kegley, Dennis Perlman, Greg Arundale, Bradford Richard, 741 et al. Single core equivalent virtual machines for hard …",,"Technical report, Univ. of Illinois at …","","","https://scholar.google.com/scholar?cites=10516866991904312180&as_sdt=2005&sciodt=0,5&hl=en",146,"2020-05-04 20:32:12","CITATION","","","",,,,,2,0.00,0,6,,""
1,"R Mancuso, AV Louis, M Caccamo","Improving bandwidth utilization with deterministic delivery guarantees in AFDX through traffic phase-shifting",2015,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/78193","https://scholar.google.com/scholar?cites=5810480283007862991&as_sdt=2005&sciodt=0,5&hl=en",147,"2020-05-04 20:32:12","","","","",,,,,1,0.20,0,3,5,"The Avionic Full-Duplex Switched Ethernet (AFDX) is a data network certified for avionic operations. AFDX closely follows the IEEE 802.3 (Ethernet) standard for packet forwarding. On top of that, bandwidth enforcement using traffic shaping is performed to provide …"
1,"S Bhattacharya, M Caccamo","Worsening hypoxia after therapy initiation in pulmonary arterial hypertension",2017,"Journal of the American College of …","infona.pl","https://www.infona.pl/resource/bwmeta1.element.elsevier-63a7031b-85ef-30fa-ad88-2e99c5e811df","https://scholar.google.com/scholar?cites=12380239551653579989&as_sdt=2005&sciodt=0,5&hl=en",148,"2020-05-04 20:32:12","CITATION","","","",,,,,1,0.33,1,2,3,""
1,"A Melani, R Mancuso, D Cullina, M Caccamo, L Thiele","Resource Speed Optimization for Two-Stage Flow-Shop Scheduling",2015,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/88404","https://scholar.google.com/scholar?cites=3735459610713485295&as_sdt=2005&sciodt=0,5&hl=en",149,"2020-05-04 20:32:12","","","","",,,,,1,0.20,0,5,5,"Multiple resource co-scheduling algorithms and pipelined execution models are becoming increasingly popular, as they better capture the heterogeneous nature of modern architectures. The problem of scheduling tasks composed of multiple stages tied to different …"
1,"G Buttazzo, G Lipari, L Abeni, M Caccamo","Synchronization Protocols for Hard and Soft Real-Time Systems",2005,"Soft Real-Time Systems …","Springer","https://link.springer.com/chapter/10.1007/0-387-28147-9_5","https://scholar.google.com/scholar?cites=5760661949238029834&as_sdt=2005&sciodt=0,5&hl=en",150,"2020-05-04 20:32:12","","","","",,,,,1,0.07,0,4,15,"Concluding Remarks In this chapter, the resource reservation mechanism has been extended to work with a more general model where tasks can interact through shared resources protected by mutexes. This problem is of paramount importance for the …"
